Modern Venus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong(west),,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elongations,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elong(west),Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,,,,,
-313,2,2,15.44421,-313,9,16,8.30654,-313,11,5,2.46762,-313,11,25,12.32153,-313,12,15,21.44157,-312,2,2,16.50161,1606767.06041,1606992.763,1607042.51972,1607062.9303,1607083.3103,1607132.10447,307.64929,307.6493,309.47669,307.6493,215.08818,170.11228,168.16165,170.11228,246.92946,219.15481,218.3042,219.15481,239.27242,239.27243,239.11616,239.27243,231.62528,259.35991,259.91717,259.35991,262.74641,307.45371,309.27879,307.45371,,44.975899999999996,-44.707299999999975,,1606767.06041,1606992.763,1607042.51972,1607062.9303,1607083.3103,1607132.10447,307.64929,307.6493,309.47669,307.6493,215.08818,170.11228,168.16165,170.11228,246.92946,219.15481,218.3042,219.15481,239.27242,239.27243,239.11616,239.27243,231.62528,259.35991,259.91717,259.35991,262.74641,307.45371,309.27879,307.45371,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5249904185536964e-05,-1.8166730344298943e-05,-2.649997191131459e-05,-2.6916505932811363e-05,-2.5249904185536964e-05,-2.6916505932811363e-05
-312,9,14,19.75781,-311,4,16,11.76846,-311,6,7,18.23752,-311,6,28,13.38757,-311,7,20,19.94329,-311,9,8,5.24977,1607357.24014,1607570.90725,1607623.17679,1607643.97471,1607666.24787,1607715.63564,169.35791,169.35791,167.39956,169.35791,66.48553,19.95816,21.31763,19.95816,99.7018,71.47746,71.19339,71.47746,91.97685,91.97685,91.02298,91.97685,83.35079,113.93031,112.38978,113.93031,114.28945,162.6092,160.6042,162.6092,,46.52737,-48.319749999999985,,1607357.24014,1607570.90725,1607623.17679,1607643.97471,1607666.24787,1607715.63564,169.35791,169.35791,167.39956,169.35791,66.48553,19.95816,21.31763,19.95816,99.7018,71.47746,71.19339,71.47746,91.97685,91.97685,91.02298,91.97685,83.35079,113.93031,112.38978,113.93031,114.28945,162.6092,160.6042,162.6092,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1916467860344513e-05,-2.149993383884774e-05,-1.733319664001809e-05,-1.8583264365795715e-05,-2.3583302438262566e-05,-2.3583302438262566e-05
-310,4,17,3.32336,-310,12,2,4.20575,-309,1,17,0.09121,-309,2,8,3.94812,-309,2,27,21.19414,-309,4,21,19.15407,1607936.55537,1608165.59214,1608211.4207,1608233.5814,1608253.29999,1608306.21498,20.35797,20.35797,21.70229,20.35797,293.39873,246.10727,246.19363,246.10727,322.05466,291.27803,292.78251,291.27803,313.12065,313.12065,315.01345,313.12065,305.86432,332.55621,334.56303,332.55621,340.05333,24.71169,25.94053,24.71169,,47.29146,-44.65835999999996,,1607936.55537,1608165.59214,1608211.4207,1608233.5814,1608253.29999,1608306.21498,20.35797,20.35797,21.70229,20.35797,293.39873,246.10727,246.19363,246.10727,322.05466,291.27803,292.78251,291.27803,313.12065,313.12065,315.01345,313.12065,305.86432,332.55621,334.56303,332.55621,340.05333,24.71169,25.94053,24.71169,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.066663296521054e-05,-2.441683614254342e-05,-2.3583302438262566e-05,-1.9000031217936142e-05,-2.483337016404019e-05,-1.7749963492158516e-05
-309,11,23,7.25482,-308,6,26,6.98853,-308,8,18,17.76669,-308,9,7,10.99731,-308,9,29,15.89558,-308,11,14,14.80917,1608521.71918,1608737.70809,1608791.15718,1608810.87512,1608833.07921,1608879.03395,237.12266,237.12266,236.88594,237.12266,134.76833,90.01138,89.11391,90.01138,169.14235,142.69329,140.70891,142.69329,162.1282,162.12821,160.11808,162.12821,153.43183,184.0136,182.24489,184.0136,182.00388,229.30872,228.79449,229.30872,,44.75694999999999,-47.304839999999984,,1608521.71918,1608737.70809,1608791.15718,1608810.87512,1608833.07921,1608879.03395,237.12266,237.12266,236.88594,237.12266,134.76833,90.01138,89.11391,90.01138,169.14235,142.69329,140.70891,142.69329,162.1282,162.12821,160.11808,162.12821,153.43183,184.0136,182.24489,184.0136,182.00388,229.30872,228.79449,229.30872,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.983333209157334e-05,-2.5250137016180618e-05,-2.5250137016180618e-05,-2.2750001564625366e-05,-1.8166730344298943e-05,-2.5250137016180618e-05
-307,7,2,5.78284,-306,2,7,10.03712,-306,3,27,20.10362,-306,4,19,1.54065,-306,5,9,19.0767,-306,7,2,6.7612,1609108.65785,1609328.83511,1609377.25455,1609399.48109,1609420.21176,1609473.69862,95.63673,95.63673,94.57183,95.63673,0.72771,312.65369,314.54434,312.65369,31.09327,0.37814,2.15163,0.37814,22.28564,22.28565,23.58331,22.28565,14.47393,42.71877,43.4064,42.71877,48.75595,95.4379,94.37564,95.4379,,48.07402000000002,-46.68195,,1609108.65785,1609328.83511,1609377.25455,1609399.48109,1609420.21176,1609473.69862,95.63673,95.63673,94.57183,95.63673,0.72771,312.65369,314.54434,312.65369,31.09327,0.37814,2.15163,0.37814,22.28564,22.28565,23.58331,22.28565,14.47393,42.71877,43.4064,42.71877,48.75595,95.4379,94.37564,95.4379,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2333467543128593e-05,-2.0666865795854195e-05,-2.316653558612214e-05,-2.0249866113070114e-05,-2.1500166669491394e-05,-2.733327278495179e-05
-305,1,31,7.34473,-305,9,13,16.74284,-305,11,2,15.10137,-305,11,22,22.82373,-305,12,13,10.09927,-304,1,30,22.90535,1609686.72293,1609912.11452,1609962.04612,1609982.36789,1610002.8377,1610051.37129,305.40458,305.40458,307.19287,305.40458,212.47345,167.56102,165.57994,167.56102,244.4126,216.77594,215.83567,216.77594,236.80601,236.80601,236.54805,236.80601,229.12756,256.98201,257.44756,256.98201,260.05198,304.81898,306.59987,304.81898,,44.91243,-44.766999999999996,,1609686.72293,1609912.11452,1609962.04612,1609982.36789,1610002.8377,1610051.37129,305.40458,305.40458,307.19287,305.40458,212.47345,167.56102,165.57994,167.56102,244.4126,216.77594,215.83567,216.77594,236.80601,236.80601,236.54805,236.80601,229.12756,256.98201,257.44756,256.98201,260.05198,304.81898,306.59987,304.81898,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3583302438262566e-05,-2.566667103767739e-05,-2.0250098943713768e-05,-2.5250137016180618e-05,-2.1083399817350967e-05,-2.4416603311899765e-05
-304,9,12,12.46014,-303,4,14,5.67922,-303,6,5,9.48627,-303,6,26,6.55426,-303,7,18,11.94573,-303,9,6,0.42739,1610276.93607,1610490.65353,1610542.81216,1610563.68999,1610585.91464,1610635.43471,167.14613,167.14613,165.16207,167.14613,64.39457,17.79601,19.21601,17.79601,97.54177,69.20598,69.0049,69.20598,89.78414,89.78414,88.90322,89.78414,81.1799,111.68978,110.20327,111.68978,112.19464,160.49907,158.48067,160.49907,,46.598560000000006,-48.30442999999998,,1610276.93607,1610490.65353,1610542.81216,1610563.68999,1610585.91464,1610635.43471,167.14613,167.14613,165.16207,167.14613,64.39457,17.79601,19.21601,17.79601,97.54177,69.20598,69.0049,69.20598,89.78414,89.78414,88.90322,89.78414,81.1799,111.68978,110.20327,111.68978,112.19464,160.49907,158.48067,160.49907,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1500166669491394e-05,-1.983333209157334e-05,-2.2750001564625366e-05,-1.983333209157334e-05,-2.5250137016180618e-05,-2.6083205059174164e-05
-302,4,14,14.22491,-302,11,29,20.00733,-301,1,14,14.78689,-301,2,5,18.3371,-301,2,25,10.61326,-301,4,19,5.15099,1610856.0096,1611085.25054,1611131.03302,1611153.18094,1611172.85912,1611225.63152,17.90796,17.90796,19.32443,17.90796,291.07753,243.85849,243.86057,243.85849,319.72025,288.98384,290.43104,288.98384,310.81385,310.81386,312.67999,310.81386,303.56221,330.20959,332.21758,330.20959,337.61446,22.22453,23.52895,22.22453,,47.219040000000035,-44.61007000000001,,1610856.0096,1611085.25054,1611131.03302,1611153.18094,1611172.85912,1611225.63152,17.90796,17.90796,19.32443,17.90796,291.07753,243.85849,243.86057,243.85849,319.72025,288.98384,290.43104,288.98384,310.81385,310.81386,312.67999,310.81386,303.56221,330.20959,332.21758,330.20959,337.61446,22.22453,23.52895,22.22453,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9416565239432915e-05,-2.5249904185536964e-05,-2.3583302438262566e-05,-1.8166730344298943e-05,-2.483337016404019e-05,-1.941679807007657e-05
-301,11,21,0.64874,-300,6,23,19.69521,-300,8,16,7.31413,-300,9,5,0.54016,-300,9,27,6.56575,-300,11,12,6.58177,1611441.44393,1611657.23753,1611710.72165,1611730.4394,1611752.69047,1611798.69114,234.93928,234.93928,234.62309,234.93928,132.44642,87.6355,86.82957,87.6355,166.81857,140.35194,138.40003,140.35194,159.78667,159.78667,157.77564,159.78667,151.07114,181.71836,179.91548,181.71836,179.67949,227.05876,226.46754,227.05876,,44.810919999999996,-47.37927000000002,,1611441.44393,1611657.23753,1611710.72165,1611730.4394,1611752.69047,1611798.69114,234.93928,234.93928,234.62309,234.93928,132.44642,87.6355,86.82957,87.6355,166.81857,140.35194,138.40003,140.35194,159.78667,159.78667,157.77564,159.78667,151.07114,181.71836,179.91548,181.71836,179.67949,227.05876,226.46754,227.05876,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3166768416765793e-05,-2.0250098943713768e-05,-1.8583264365795715e-05,-1.7333429470661743e-05,-2.1083399817350967e-05,-2.3583302438262566e-05
-299,6,29,16.84094,-298,2,5,6.21285,-298,3,25,13.41595,-298,4,16,19.05432,-298,5,7,11.78513,-298,6,30,1.68959,1612028.1186,1612248.67577,1612296.9759,1612319.21083,1612339.90795,1612393.4873,93.19315,93.19315,92.21711,93.19315,358.68542,310.58456,312.45343,310.58456,28.94676,358.19141,0.00843,358.19141,20.10719,20.1072,21.47071,20.1072,12.32719,40.50724,41.27815,40.50724,46.72333,93.31754,92.33463,93.31754,,48.10086000000001,-46.59421,,1612028.1186,1612248.67577,1612296.9759,1612319.21083,1612339.90795,1612393.4873,93.19315,93.19315,92.21711,93.19315,358.68542,310.58456,312.45343,310.58456,28.94676,358.19141,0.00843,358.19141,20.10719,20.1072,21.47071,20.1072,12.32719,40.50724,41.27815,40.50724,46.72333,93.31754,92.33463,93.31754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.816649751365529e-05,-2.5250137016180618e-05,-2.6083205059174164e-05,-2.4000069290402992e-05,-2.6916505932811363e-05,-2.4416603311899765e-05
-297,1,28,22.35516,-297,9,11,2.28772,-297,10,31,3.24243,-297,11,20,9.86957,-297,12,10,22.68242,-296,1,28,5.61765,1612606.34836,1612831.51222,1612881.552,1612901.82813,1612922.362,1612970.65097,303.12332,303.12332,304.87559,303.12332,209.92933,165.0553,163.07056,165.0553,241.9257,214.37683,213.36997,214.37683,234.36193,234.36193,234.02519,234.36193,226.65854,254.60107,254.99084,254.60107,257.3756,302.19692,303.93475,302.19692,,44.874030000000005,-44.82131999999996,,1612606.34836,1612831.51222,1612881.552,1612901.82813,1612922.362,1612970.65097,303.12332,303.12332,304.87559,303.12332,209.92933,165.0553,163.07056,165.0553,241.9257,214.37683,213.36997,214.37683,234.36193,234.36193,234.02519,234.36193,226.65854,254.60107,254.99084,254.60107,257.3756,302.19692,303.93475,302.19692,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9000031217936142e-05,-2.233323471248494e-05,-2.2750001564625366e-05,-2.1916700690988167e-05,-2.316653558612214e-05,-2.5250137016180618e-05
-296,9,10,3.96039,-295,4,11,22.76951,-295,6,3,0.8047,-295,6,23,23.79346,-295,7,16,3.61685,-295,9,3,20.48824,1613196.58191,1613410.36563,1613462.45043,1613483.40829,1613505.5676,1613555.27057,164.88498,164.88498,162.89363,164.88498,62.26929,15.60016,17.07713,15.60016,95.38917,66.93737,66.82188,66.93737,87.59441,87.59441,86.79131,87.59441,79.01284,109.43566,108.01004,109.43566,110.14468,158.42522,156.40397,158.42522,,46.669129999999996,-48.28054,,1613196.58191,1613410.36563,1613462.45043,1613483.40829,1613505.5676,1613555.27057,164.88498,164.88498,162.89363,164.88498,62.26929,15.60016,17.07713,15.60016,95.38917,66.93737,66.82188,66.93737,87.59441,87.59441,86.79131,87.59441,79.01284,109.43566,108.01004,109.43566,110.14468,158.42522,156.40397,158.42522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7749963492158516e-05,-2.4416603311899765e-05,-2.483337016404019e-05,-1.983333209157334e-05,-2.1916700690988167e-05,-1.733319664001809e-05
-294,4,12,1.40662,-294,11,27,10.78721,-293,1,12,5.73532,-293,2,3,8.7182,-293,2,23,0.12688,-293,4,16,17.12603,1613775.47551,1614004.86637,1614050.65587,1614072.78016,1614092.42218,1614145.13048,15.46946,15.46946,16.95009,15.46946,288.71326,241.56777,241.48376,241.56777,317.38903,286.70003,288.0917,286.70003,308.50675,308.50676,310.34562,308.50676,301.25698,327.86686,329.873,327.86686,335.25058,19.81861,21.18793,19.81861,,47.145489999999995,-44.568029999999965,,1613775.47551,1614004.86637,1614050.65587,1614072.78016,1614092.42218,1614145.13048,15.46946,15.46946,16.95009,15.46946,288.71326,241.56777,241.48376,241.56777,317.38903,286.70003,288.0917,286.70003,308.50675,308.50676,310.34562,308.50676,301.25698,327.86686,329.873,327.86686,335.25058,19.81861,21.18793,19.81861,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.483337016404019e-05,-2.6916505932811363e-05,-2.233323471248494e-05,-2.566667103767739e-05,-1.7333429470661743e-05,-1.941679807007657e-05
-293,11,18,18.70789,-292,6,21,9.50996,-292,8,13,20.98986,-292,9,2,13.9129,-292,9,24,21.51442,-292,11,9,21.45164,1614361.19639,1614576.81315,1614630.29148,1614649.9966,1614672.31333,1614718.31072,232.78323,232.78323,232.38198,232.78323,130.15389,85.30514,84.57421,85.30514,164.47992,138.01587,136.08214,138.01587,157.43815,157.43816,155.41469,157.43816,148.70357,179.43457,177.5893,179.43457,177.30964,224.77173,224.09164,224.77173,,44.848749999999995,-47.46208999999999,,1614361.19639,1614576.81315,1614630.29148,1614649.9966,1614672.31333,1614718.31072,232.78323,232.78323,232.38198,232.78323,130.15389,85.30514,84.57421,85.30514,164.47992,138.01587,136.08214,138.01587,157.43815,157.43816,155.41469,157.43816,148.70357,179.43457,177.5893,179.43457,177.30964,224.77173,224.09164,224.77173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8583264365795715e-05,-2.566667103767739e-05,-2.649997191131459e-05,-1.983333209157334e-05,-1.983333209157334e-05,-2.566667103767739e-05
-291,6,27,5.4906,-290,2,3,3.20902,-290,3,23,6.36835,-290,4,14,12.28601,-290,5,5,4.50007,-290,6,27,19.97934,1614947.64567,1615168.55061,1615216.68225,1615238.92882,1615259.6044,1615313.24937,90.81494,90.81494,89.90698,90.81494,356.65692,308.54913,310.37902,308.54913,26.779,355.98991,357.83162,355.98991,17.91716,17.91717,19.33053,17.91717,10.16584,38.29599,39.13571,38.29599,44.64981,91.17097,90.25121,91.17097,,48.10779000000002,-46.521159999999995,,1614947.64567,1615168.55061,1615216.68225,1615238.92882,1615259.6044,1615313.24937,90.81494,90.81494,89.90698,90.81494,356.65692,308.54913,310.37902,308.54913,26.779,355.98991,357.83162,355.98991,17.91716,17.91717,19.33053,17.91717,10.16584,38.29599,39.13571,38.29599,44.64981,91.17097,90.25121,91.17097,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9000031217936142e-05,-2.483337016404019e-05,-2.6083437889817818e-05,-2.6916738763455017e-05,-2.1083399817350967e-05,-2.1500166669491394e-05
-289,1,26,14.91852,-289,9,8,10.6126,-289,10,28,14.74456,-289,11,17,20.34375,-289,12,8,10.42792,-288,1,25,12.56907,1615526.0385,1615750.85909,1615801.03125,1615821.26455,1615841.85139,1615889.94061,300.90584,300.90584,302.60525,300.90584,207.30868,162.49948,160.48859,162.49948,239.40348,211.9515,210.85187,211.9515,231.89438,231.89438,231.45428,231.89438,224.15262,252.18573,252.4739,252.18573,254.68556,299.5847,301.25823,299.5847,,44.809200000000004,-44.89913999999999,,1615526.0385,1615750.85909,1615801.03125,1615821.26455,1615841.85139,1615889.94061,300.90584,300.90584,302.60525,300.90584,207.30868,162.49948,160.48859,162.49948,239.40348,211.9515,210.85187,211.9515,231.89438,231.89438,231.45428,231.89438,224.15262,252.18573,252.4739,252.18573,254.68556,299.5847,301.25823,299.5847,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9000031217936142e-05,-2.233323471248494e-05,-1.7333429470661743e-05,-1.7749963492158516e-05,-1.733319664001809e-05,-2.2750001564625366e-05
-288,9,7,20.87109,-287,4,9,15.75861,-287,5,31,16.6979,-287,6,21,16.91656,-287,7,13,19.3375,-287,9,1,17.57626,1616116.28653,1616330.07351,1616382.11264,1616403.12176,1616425.22263,1616475.14924,162.68177,162.68177,160.66942,162.68177,60.12781,13.40017,14.91967,13.40017,93.23024,64.69237,64.65059,64.69237,85.39992,85.39993,84.66382,85.39993,76.83548,107.18358,105.8099,107.18358,108.13166,156.39357,154.36385,156.39357,,46.727639999999994,-48.261910000000015,,1616116.28653,1616330.07351,1616382.11264,1616403.12176,1616425.22263,1616475.14924,162.68177,162.68177,160.66942,162.68177,60.12781,13.40017,14.91967,13.40017,93.23024,64.69237,64.65059,64.69237,85.39992,85.39993,84.66382,85.39993,76.83548,107.18358,105.8099,107.18358,108.13166,156.39357,154.36385,156.39357,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5249904185536964e-05,-2.5249904185536964e-05,-1.8166730344298943e-05,-2.733327278495179e-05,-2.483337016404019e-05,-1.983333209157334e-05
-286,4,9,13.61664,-286,11,24,23.40085,-285,1,9,20.90674,-285,1,31,22.51373,-285,2,20,13.65917,-285,4,14,5.54302,1616694.98426,1616924.39193,1616970.28801,1616992.35497,1617011.98603,1617064.64786,13.0732,13.0732,14.60365,13.0732,286.24793,239.18808,239.00755,239.18808,315.02753,284.4254,285.7476,284.4254,306.17561,306.17562,307.96962,306.17562,298.92127,325.5249,327.51343,325.5249,332.8957,17.43085,18.85751,17.43085,,47.05984999999998,-44.535150000000044,,1616694.98426,1616924.39193,1616970.28801,1616992.35497,1617011.98603,1617064.64786,13.0732,13.0732,14.60365,13.0732,286.24793,239.18808,239.00755,239.18808,315.02753,284.4254,285.7476,284.4254,306.17561,306.17562,307.96962,306.17562,298.92127,325.5249,327.51343,325.5249,332.8957,17.43085,18.85751,17.43085,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4000069290402992e-05,-1.8583264365795715e-05,-1.983333209157334e-05,-2.1916700690988167e-05,-2.1916700690988167e-05,-2.4833137333396538e-05
-285,11,16,12.56268,-284,6,18,23.85192,-284,8,11,10.57964,-284,8,31,3.63208,-284,9,22,12.54215,-284,11,7,11.5481,1617280.94034,1617496.41073,1617549.85772,1617569.56823,1617591.93949,1617637.89807,230.61879,230.6188,230.13801,230.6188,127.88907,82.99644,82.34521,82.99644,162.15359,135.67628,133.76892,135.67628,155.10388,155.10388,153.07896,155.10388,146.35591,177.15403,175.27866,177.15403,174.91919,222.45295,221.69555,222.45295,,44.89263,-47.53376,,1617280.94034,1617496.41073,1617549.85772,1617569.56823,1617591.93949,1617637.89807,230.61879,230.6188,230.13801,230.6188,127.88907,82.99644,82.34521,82.99644,162.15359,135.67628,133.76892,135.67628,155.10388,155.10388,153.07896,155.10388,146.35591,177.15403,175.27866,177.15403,174.91919,222.45295,221.69555,222.45295,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9000031217936142e-05,-2.399983645975934e-05,-2.566667103767739e-05,-1.7333429470661743e-05,-2.4416603311899765e-05,-2.3166768416765793e-05
-283,6,24,16.91748,-282,2,1,0.4767,-282,3,20,22.91523,-282,4,12,5.81177,-282,5,2,20.97038,-282,6,25,12.51679,1617867.12179,1618088.43676,1618136.3717,1618158.65906,1618179.29066,1618232.93843,88.38652,88.38652,87.56047,88.38652,354.65503,306.52486,308.33402,306.52486,24.62548,353.77177,355.65149,353.77177,15.73922,15.73922,17.21518,15.73922,8.02085,36.0747,36.99548,36.0747,42.51857,88.95243,88.11323,88.95243,,48.13017000000002,-46.43386000000001,,1617867.12179,1618088.43676,1618136.3717,1618158.65906,1618179.29066,1618232.93843,88.38652,88.38652,87.56047,88.38652,354.65503,306.52486,308.33402,306.52486,24.62548,353.77177,355.65149,353.77177,15.73922,15.73922,17.21518,15.73922,8.02085,36.0747,36.99548,36.0747,42.51857,88.95243,88.11323,88.95243,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9000031217936142e-05,-2.149993383884774e-05,-2.2750001564625366e-05,-2.6916738763455017e-05,-1.816649751365529e-05,-2.1083399817350967e-05
-281,1,24,5.7572,-281,9,5,17.40551,-281,10,26,2.05612,-281,11,15,7.18872,-281,12,5,22.05034,-280,1,22,21.02793,1618445.65678,1618670.14213,1618720.50257,1618740.71643,1618761.33566,1618809.29306,298.61754,298.61754,300.28406,298.61754,204.64998,159.88075,157.86767,159.88075,236.90836,209.51835,208.34951,209.51835,229.44206,229.44207,228.92046,229.44207,221.66329,249.76535,249.96948,249.76535,252.07317,297.03439,298.66399,297.03439,,44.76922999999999,-44.96121999999997,,1618445.65678,1618670.14213,1618720.50257,1618740.71643,1618761.33566,1618809.29306,298.61754,298.61754,300.28406,298.61754,204.64998,159.88075,157.86767,159.88075,236.90836,209.51835,208.34951,209.51835,229.44206,229.44207,228.92046,229.44207,221.66329,249.76535,249.96948,249.76535,252.07317,297.03439,298.66399,297.03439,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.066663296521054e-05,-2.4416603311899765e-05,-2.233323471248494e-05,-2.4000069290402992e-05,-1.983333209157334e-05,-2.0250098943713768e-05
-280,9,5,11.77112,-279,4,7,9.77688,-279,5,29,9.11666,-279,6,19,10.43921,-279,7,11,11.60561,-279,8,30,15.26077,1619035.90736,1619249.82427,1619301.79676,1619322.85187,1619344.90047,1619395.05276,160.39599,160.396,158.38645,160.396,58.05382,11.24246,12.82621,11.24246,91.09917,62.46897,62.5232,62.46897,83.22185,83.22186,82.57251,83.22186,74.68253,104.95399,103.65142,104.95399,106.16222,154.38643,152.36673,154.38643,,46.81136,-48.224209999999985,,1619035.90736,1619249.82427,1619301.79676,1619322.85187,1619344.90047,1619395.05276,160.39599,160.396,158.38645,160.396,58.05382,11.24246,12.82621,11.24246,91.09917,62.46897,62.5232,62.46897,83.22185,83.22186,82.57251,83.22186,74.68253,104.95399,103.65142,104.95399,106.16222,154.38643,152.36673,154.38643,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.066663296521054e-05,-2.4000069290402992e-05,-2.3166768416765793e-05,-2.6916505932811363e-05,-2.6916738763455017e-05,-1.858349719643937e-05
-278,4,7,0.50482,-278,11,22,11.93097,-277,1,7,12.35766,-277,1,29,12.3327,-277,2,18,3.74517,-277,4,11,18.16588,1619614.43793,1619843.91402,1619889.9318,1619911.93076,1619931.57295,1619984.17381,10.62266,10.62266,12.21758,10.62266,283.79351,236.80498,236.54048,236.80498,312.6718,282.16225,283.42572,282.16225,303.84543,303.84544,305.60246,303.84544,296.59291,323.2057,325.18533,323.2057,330.55737,15.05156,16.54445,15.05156,,46.988530000000026,-44.49419,,1619614.43793,1619843.91402,1619889.9318,1619911.93076,1619931.57295,1619984.17381,10.62266,10.62266,12.21758,10.62266,283.79351,236.80498,236.54048,236.80498,312.6718,282.16225,283.42572,282.16225,303.84543,303.84544,305.60246,303.84544,296.59291,323.2057,325.18533,323.2057,330.55737,15.05156,16.54445,15.05156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.983333209157334e-05,-2.0250098943713768e-05,-2.149993383884774e-05,-2.149993383884774e-05,-2.5249904185536964e-05,-2.2333467543128593e-05
